Participants,Trial,Grammar,Block,Response,RT,Accuracy
59,137,1,4,x,422,1
59,138,0,4,x,340,0
59,139,1,4,x,464,1
59,140,0,4,n,363,1
59,141,1,4,x,220,1
59,142,1,4,x,254,1
59,143,0,4,n,428,1
59,144,1,4,x,368,1
59,145,0,4,x,358,0
59,146,1,4,x,705,1
59,147,1,4,x,476,1
59,148,0,4,n,500,1
59,149,1,4,x,388,1
59,150,1,4,x,402,1
59,151,0,4,n,462,1
59,152,1,4,x,359,1
59,153,0,4,n,547,1
59,154,1,4,x,107,1
59,155,1,4,x,373,1
59,156,0,4,n,447,1
59,157,1,4,x,345,1
59,158,1,4,x,466,1
59,159,0,4,n,509,1
59,160,1,4,x,286,1
59,161,0,4,n,319,1
59,162,1,4,x,414,1
59,163,1,4,n,390,0
59,164,0,4,n,325,1
59,165,1,4,x,364,1
59,166,0,4,n,608,1
59,167,1,4,x,418,1
59,168,1,4,x,383,1
59,169,0,4,n,411,1
59,170,1,4,x,157,1
59,171,1,4,x,368,1
59,172,0,4,x,394,0
59,173,1,4,x,370,1
59,174,0,4,n,294,1
59,175,1,4,x,231,1
59,176,1,4,x,365,1
59,177,0,4,n,286,1
59,178,1,4,x,324,1
59,179,1,4,x,469,1
59,180,0,4,n,448,1
59,181,1,4,x,337,1
59,182,0,4,n,675,1
59,183,1,4,x,318,1
59,184,1,4,x,515,1
59,185,0,4,n,600,1
59,186,1,4,x,302,1
59,187,0,4,n,452,1
59,188,1,4,x,304,1
59,189,1,4,x,382,1
59,190,0,4,n,493,1
59,191,1,4,x,267,1
59,192,1,4,x,391,1
59,193,0,4,n,254,1
59,194,1,4,x,255,1
59,195,0,4,n,251,1
59,196,1,4,x,191,1
59,197,1,4,n,249,0
59,198,0,4,n,373,1
59,199,1,4,x,454,1
59,200,0,4,n,678,1
59,201,1,4,x,264,1
59,202,1,4,x,283,1
59,203,0,4,n,424,1
59,204,1,4,x,308,1
59,205,1,4,x,380,1
59,206,0,4,n,419,1
59,207,1,4,x,195,1
59,208,0,4,n,299,1
59,209,1,4,x,181,1
59,210,1,4,x,425,1
59,211,0,4,n,284,1
59,212,1,4,x,220,1
59,213,1,4,x,427,1
59,214,0,4,n,394,1
59,215,1,4,x,266,1
59,216,0,4,n,410,1
59,217,1,4,x,322,1
59,218,1,4,x,606,1
59,219,0,4,n,390,1
59,220,1,4,x,315,1
59,221,0,4,n,304,1
59,222,1,4,x,263,1
59,223,1,4,x,436,1
59,224,0,4,n,312,1
59,225,1,4,x,472,1
59,226,1,4,x,511,1
59,227,0,4,n,386,1
59,228,1,4,x,266,1
59,229,0,4,n,78,1
59,230,1,4,x,338,1
59,231,1,4,x,405,1
59,232,0,4,n,364,1
59,233,1,4,x,336,1
59,1,0,5,x,476,0
59,2,1,5,n,322,0
59,3,1,5,x,752,1
59,4,0,5,n,659,1
59,5,1,5,x,394,1
59,6,1,5,n,257,0
59,7,0,5,n,322,1
59,8,1,5,x,358,1
59,9,0,5,n,314,1
59,10,1,5,x,284,1
59,11,1,5,x,469,1
59,12,0,5,n,307,1
59,13,1,5,x,313,1
59,14,1,5,x,413,1
59,15,0,5,n,351,1
59,16,1,5,x,280,1
59,17,0,5,n,428,1
59,18,1,5,x,249,1
59,19,1,5,x,379,1
59,20,0,5,n,372,1
59,21,1,5,x,248,1
59,22,0,5,n,518,1
59,23,1,5,x,244,1
59,24,1,5,x,396,1
59,25,0,5,n,292,1
59,26,1,5,x,452,1
59,27,1,5,x,371,1
59,28,0,5,n,317,1
59,29,1,5,x,287,1
59,30,0,5,n,418,1
59,31,1,5,x,243,1
59,32,1,5,n,294,0
59,33,0,5,n,314,1
59,34,1,5,x,305,1
59,35,1,5,x,312,1
59,36,0,5,n,351,1
59,37,1,5,x,273,1
59,38,0,5,n,468,1
59,39,1,5,x,271,1
59,40,1,5,x,378,1
59,41,0,5,n,392,1
59,42,1,5,x,316,1
59,43,0,5,n,313,1
59,44,1,5,x,192,1
59,45,1,5,n,298,0
59,46,0,5,n,273,1
59,47,1,5,x,294,1
59,48,1,5,x,408,1
59,49,0,5,n,384,1
59,50,1,5,x,181,1
59,51,0,5,n,392,1
59,52,1,5,x,207,1
59,53,1,5,x,362,1
59,54,0,5,n,371,1
59,55,1,5,x,256,1
59,56,0,5,n,446,1
59,57,1,5,x,242,1
59,58,1,5,x,407,1
59,59,0,5,n,284,1
59,60,1,5,x,381,1
59,61,1,5,x,437,1
59,62,0,5,n,287,1
59,63,1,5,x,267,1
59,64,0,5,n,326,1
59,65,1,5,x,292,1
59,66,1,5,x,512,1
59,67,0,5,n,312,1
59,68,1,5,x,323,1
59,69,1,5,x,364,1
59,70,0,5,n,258,1
59,71,1,5,x,298,1
59,72,0,5,n,307,1
59,73,1,5,x,255,1
59,74,1,5,x,432,1
59,75,0,5,n,314,1
59,76,1,5,x,302,1
59,77,0,5,n,377,1
59,78,1,5,x,344,1
59,79,1,5,x,378,1
59,80,0,5,x,403,0
59,81,1,5,x,384,1
59,82,1,5,x,410,1
59,83,0,5,n,365,1
59,84,1,5,x,283,1
59,85,0,5,n,304,1
59,86,1,5,x,258,1
59,87,1,5,x,307,1
59,88,0,5,n,375,1
59,89,1,5,x,353,1
59,90,1,5,x,338,1
59,91,0,5,n,327,1
59,92,1,5,x,258,1
59,93,0,5,n,421,1
59,94,1,5,x,243,1
59,95,1,5,x,428,1
59,96,0,5,n,318,1
59,97,1,5,x,318,1
59,98,0,5,n,385,1
59,99,1,5,x,367,1
59,100,1,5,x,414,1
59,101,0,5,n,355,1
59,102,1,5,x,327,1
59,103,1,5,x,328,1
59,104,0,5,n,422,1
59,105,1,5,x,352,1
59,106,0,5,n,515,1
59,107,1,5,x,289,1
59,108,1,5,x,388,1
59,109,0,5,n,292,1
59,110,1,5,x,311,1
59,111,0,5,x,355,0
59,112,1,5,x,261,1
59,113,1,5,x,542,1
59,114,0,5,n,349,1
59,115,1,5,x,273,1
59,116,1,5,x,462,1
59,117,0,5,n,318,1
59,118,1,5,x,396,1
59,119,0,5,n,383,1
59,120,1,5,x,442,1
59,121,1,5,x,406,1
59,122,0,5,n,448,1
59,123,1,5,x,323,1
59,124,1,5,x,409,1
59,125,0,5,n,481,1
59,126,1,5,x,394,1
59,127,0,5,n,511,1
59,128,1,5,x,325,1
59,129,1,5,x,459,1
59,130,0,5,n,372,1
59,131,1,5,x,310,1
59,132,0,5,n,434,1
59,133,1,5,x,200,1
59,134,1,5,x,438,1
59,135,0,5,n,386,1
59,136,1,5,x,238,1
59,137,1,5,x,400,1
59,138,0,5,n,452,1
59,139,1,5,x,305,1
59,140,0,5,n,453,1
59,141,1,5,x,340,1
59,142,1,5,x,413,1
59,143,0,5,n,431,1
59,144,1,5,x,359,1
59,145,0,5,n,507,1
59,146,1,5,x,282,1
59,147,1,5,n,329,0
59,148,0,5,n,305,1
59,149,1,5,x,366,1
59,150,1,5,x,384,1
59,151,0,5,n,592,1
59,152,1,5,x,166,1
59,153,0,5,n,325,1
59,154,1,5,x,228,1
59,155,1,5,x,449,1
59,156,0,5,n,435,1
59,157,1,5,x,322,1
59,158,1,5,x,383,1
59,159,0,5,n,375,1
59,160,1,5,x,346,1
59,161,0,5,n,280,1
59,162,1,5,x,265,1
59,163,1,5,x,528,1
59,164,0,5,n,376,1
59,165,1,5,x,339,1
59,166,0,5,n,444,1
59,167,1,5,x,318,1
59,168,1,5,x,468,1
59,169,0,5,n,570,1
59,170,1,5,x,331,1
59,171,1,5,x,402,1
59,172,0,5,n,314,1
59,173,1,5,x,265,1
59,174,0,5,n,377,1
59,175,1,5,x,238,1
59,176,1,5,x,586,1
59,177,0,5,n,338,1
59,178,1,5,x,339,1
59,179,1,5,x,360,1
59,180,0,5,n,444,1
59,181,1,5,x,137,1
59,182,0,5,n,339,1
59,183,1,5,x,282,1
59,184,1,5,n,308,0
59,185,0,5,x,306,0
59,186,1,5,x,341,1
59,187,0,5,n,364,1
59,188,1,5,x,290,1
59,189,1,5,x,307,1
59,190,0,5,n,443,1
59,191,1,5,x,256,1
59,192,1,5,x,302,1
59,193,0,5,n,452,1
59,194,1,5,x,340,1
59,195,0,5,n,302,1
59,196,1,5,x,333,1
59,197,1,5,n,275,0
59,198,0,5,n,287,1
59,199,1,5,x,181,1
59,200,0,5,n,439,1
59,201,1,5,x,297,1
59,202,1,5,x,576,1
59,203,0,5,n,395,1
59,204,1,5,x,230,1
59,205,1,5,x,319,1
59,206,0,5,n,293,1
59,207,1,5,x,221,1
59,208,0,5,n,297,1
59,209,1,5,x,193,1
59,210,1,5,x,483,1
59,211,0,5,n,318,1
59,212,1,5,x,230,1
59,213,1,5,x,327,1
59,214,0,5,n,358,1
59,215,1,5,x,172,1
59,216,0,5,n,391,1
59,217,1,5,x,131,1
59,218,1,5,x,373,1
59,219,0,5,n,507,1
59,220,1,5,x,260,1
59,221,0,5,n,384,1
59,222,1,5,x,126,1
59,223,1,5,n,346,0
59,224,0,5,n,297,1
59,225,1,5,x,378,1
59,226,1,5,x,268,1
59,227,0,5,n,494,1
59,228,1,5,x,232,1
59,229,0,5,n,562,1
59,230,1,5,x,319,1
59,231,1,5,x,492,1
59,232,0,5,n,399,1
59,233,1,5,x,170,1
60,1,0,1,n,1106,1
60,2,1,1,x,413,1
60,3,1,1,x,364,1
60,4,0,1,x,449,0
60,5,1,1,x,580,1
60,6,1,1,x,312,1
60,7,0,1,n,370,1
60,8,1,1,x,444,1
60,9,0,1,n,317,1
60,10,1,1,x,558,1
60,11,1,1,x,328,1
60,12,0,1,n,350,1
60,13,1,1,x,359,1
60,14,1,1,x,343,1
60,15,0,1,n,306,1
60,16,1,1,x,412,1
60,17,0,1,n,326,1
60,18,1,1,x,424,1
60,19,1,1,x,361,1
60,20,0,1,n,423,1
60,21,1,1,x,435,1
60,22,0,1,n,413,1
60,23,1,1,x,391,1
60,24,1,1,x,468,1
60,25,0,1,n,424,1
60,26,1,1,x,359,1
60,27,1,1,n,404,0
60,28,0,1,x,501,0
60,29,1,1,x,589,1
60,30,0,1,n,351,1
60,31,1,1,x,347,1
60,32,1,1,x,309,1
60,33,0,1,n,421,1
60,34,1,1,x,407,1
60,35,1,1,x,348,1
60,36,0,1,n,405,1
60,37,1,1,x,364,1
60,38,0,1,n,449,1
60,39,1,1,x,456,1
60,40,1,1,x,444,1
60,41,0,1,n,398,1
60,42,1,1,x,511,1
60,43,0,1,n,510,1
60,44,1,1,x,391,1
60,45,1,1,x,394,1
60,46,0,1,n,410,1
60,47,1,1,x,423,1
60,48,1,1,x,383,1
60,49,0,1,n,399,1
60,50,1,1,x,427,1
60,51,0,1,n,387,1
60,52,1,1,x,483,1
60,53,1,1,x,406,1
60,54,0,1,n,380,1
60,55,1,1,x,377,1
60,56,0,1,n,356,1
60,57,1,1,x,627,1
60,58,1,1,x,370,1
60,59,0,1,n,386,1
60,60,1,1,x,389,1
60,61,1,1,x,371,1
60,62,0,1,n,303,1
60,63,1,1,x,381,1
60,64,0,1,x,349,0
60,65,1,1,x,693,1
60,66,1,1,x,316,1
60,67,0,1,n,246,1
60,68,1,1,x,496,1
60,69,1,1,x,364,1
60,70,0,1,n,320,1
60,71,1,1,x,372,1
60,72,0,1,n,298,1
60,73,1,1,x,321,1
60,74,1,1,n,345,0
60,75,0,1,n,585,1
60,76,1,1,x,349,1
60,77,0,1,n,419,1
60,78,1,1,x,444,1
60,79,1,1,x,506,1
60,80,0,1,n,399,1
60,81,1,1,x,413,1
60,82,1,1,x,376,1
60,83,0,1,n,318,1
60,84,1,1,x,389,1
60,85,0,1,n,305,1
60,86,1,1,x,626,1
60,87,1,1,n,262,0
60,88,0,1,n,387,1
60,89,1,1,x,342,1
60,90,1,1,x,283,1
60,91,0,1,n,494,1
60,92,1,1,x,466,1
60,93,0,1,n,532,1
60,94,1,1,x,472,1
60,95,1,1,x,342,1
60,96,0,1,n,347,1
60,97,1,1,x,359,1
60,98,0,1,n,457,1
60,99,1,1,x,333,1
60,100,1,1,x,390,1
60,101,0,1,n,358,1
60,102,1,1,x,330,1
60,103,1,1,x,361,1
60,104,0,1,n,346,1
60,105,1,1,x,364,1
60,106,0,1,n,319,1
60,107,1,1,x,509,1
60,108,1,1,x,373,1
60,109,0,1,n,339,1
60,110,1,1,x,413,1
60,111,0,1,n,499,1
60,112,1,1,x,455,1
60,113,1,1,x,414,1
60,114,0,1,n,318,1
60,115,1,1,x,376,1
60,116,1,1,x,373,1
60,117,0,1,n,377,1
60,118,1,1,x,650,1
60,119,0,1,n,434,1
60,120,1,1,x,329,1
60,121,1,1,x,368,1
60,122,0,1,n,403,1
60,123,1,1,x,280,1
60,124,1,1,n,54,0
60,125,0,1,n,419,1
60,126,1,1,x,257,1
60,127,0,1,n,530,1
60,128,1,1,x,352,1
60,129,1,1,x,504,1
60,130,0,1,n,378,1
60,131,1,1,x,356,1
60,132,0,1,n,439,1
60,133,1,1,x,365,1
60,134,1,1,x,443,1
60,135,0,1,n,409,1
60,136,1,1,x,381,1
60,137,1,1,x,383,1
60,138,0,1,n,421,1
60,139,1,1,x,606,1
60,140,0,1,n,414,1
60,141,1,1,x,780,1
60,142,1,1,x,364,1
60,143,0,1,n,347,1
60,144,1,1,x,523,1
60,145,0,1,n,410,1
60,146,1,1,x,505,1
60,147,1,1,x,357,1
60,148,0,1,n,397,1
60,149,1,1,x,591,1
60,150,1,1,x,305,1
60,151,0,1,n,386,1
60,152,1,1,x,503,1
60,153,0,1,x,464,0
60,154,1,1,x,331,1
60,155,1,1,x,325,1
60,156,0,1,n,314,1
60,157,1,1,x,369,1
60,158,1,1,n,473,0
60,159,0,1,n,503,1
60,160,1,1,x,303,1
60,161,0,1,n,504,1
60,162,1,1,x,383,1
60,163,1,1,x,328,1
60,164,0,1,n,286,1
60,165,1,1,x,258,1
60,166,0,1,n,417,1
60,167,1,1,x,281,1
60,168,1,1,x,354,1
60,169,0,1,n,260,1
60,170,1,1,x,274,1
60,171,1,1,x,289,1
60,172,0,1,n,324,1
60,173,1,1,x,50,1
60,174,0,1,n,491,1
60,175,1,1,x,423,1
60,176,1,1,x,535,1
60,177,0,1,n,319,1
60,178,1,1,x,282,1
60,179,1,1,x,577,1
60,180,0,1,n,426,1
60,181,1,1,x,372,1
60,182,0,1,n,368,1
60,183,1,1,x,468,1
60,184,1,1,x,719,1
60,185,0,1,n,435,1
60,186,1,1,x,490,1
60,187,0,1,n,410,1
60,188,1,1,x,403,1
60,189,1,1,n,317,0
60,190,0,1,n,353,1
60,191,1,1,x,344,1
60,192,1,1,x,430,1
60,193,0,1,n,750,1
60,194,1,1,x,393,1
60,195,0,1,n,448,1
60,196,1,1,x,577,1
60,197,1,1,x,372,1
60,198,0,1,n,521,1
60,199,1,1,x,358,1
60,200,0,1,n,498,1
60,201,1,1,x,449,1
60,202,1,1,x,600,1
60,203,0,1,n,404,1
60,204,1,1,x,456,1
60,205,1,1,x,325,1
60,206,0,1,n,409,1
60,207,1,1,x,428,1
60,208,0,1,n,460,1
60,209,1,1,x,448,1
60,210,1,1,x,415,1
60,211,0,1,x,357,0
60,212,1,1,x,324,1
60,213,1,1,x,335,1
60,214,0,1,n,332,1
60,215,1,1,x,361,1
60,216,0,1,n,396,1
60,217,1,1,x,154,1
60,218,1,1,x,419,1
60,219,0,1,n,434,1
60,220,1,1,x,506,1
60,221,0,1,n,527,1
60,222,1,1,x,476,1
60,223,1,1,x,407,1
60,224,0,1,n,366,1
60,225,1,1,x,488,1
60,226,1,1,x,357,1
60,227,0,1,n,418,1
60,228,1,1,x,474,1
60,229,0,1,n,385,1
60,230,1,1,x,433,1
60,231,1,1,x,498,1
60,232,0,1,n,347,1
60,233,1,1,x,444,1
60,1,0,2,n,1014,1
60,2,1,2,x,533,1
60,3,1,2,x,449,1
60,4,0,2,n,599,1
60,5,1,2,x,1115,1
60,6,1,2,x,349,1
60,7,0,2,n,432,1
60,8,1,2,x,407,1
60,9,0,2,n,508,1
60,10,1,2,x,593,1
60,11,1,2,x,366,1
60,12,0,2,n,425,1
60,13,1,2,x,374,1
60,14,1,2,x,362,1
60,15,0,2,n,304,1
60,16,1,2,x,289,1
60,17,0,2,n,420,1
60,18,1,2,x,408,1
60,19,1,2,x,365,1
60,20,0,2,n,335,1
60,21,1,2,x,307,1
60,22,0,2,n,303,1
60,23,1,2,x,297,1
60,24,1,2,x,256,1
60,25,0,2,n,247,1
60,26,1,2,x,291,1
60,27,1,2,x,392,1
60,28,0,2,n,385,1
60,29,1,2,x,311,1
60,30,0,2,n,469,1
60,31,1,2,x,401,1
60,32,1,2,x,367,1
60,33,0,2,n,518,1
60,34,1,2,x,395,1
60,35,1,2,x,318,1
60,36,0,2,n,390,1
60,37,1,2,x,437,1
60,38,0,2,n,417,1
60,39,1,2,x,582,1
60,40,1,2,n,367,0
60,41,0,2,n,453,1
60,42,1,2,x,405,1
60,43,0,2,n,526,1
60,44,1,2,x,456,1
60,45,1,2,x,329,1
60,46,0,2,n,232,1
60,47,1,2,x,249,1
60,48,1,2,x,337,1
60,49,0,2,n,265,1
60,50,1,2,x,278,1
60,51,0,2,n,347,1
60,52,1,2,x,271,1
60,53,1,2,x,248,1
60,54,0,2,n,522,1
60,55,1,2,x,288,1
60,56,0,2,n,425,1
60,57,1,2,x,404,1
60,58,1,2,x,470,1
60,59,0,2,n,203,1
60,60,1,2,x,182,1
60,61,1,2,x,330,1
60,62,0,2,n,279,1
60,63,1,2,x,58,1
60,64,0,2,n,412,1
60,65,1,2,x,198,1
60,66,1,2,x,245,1
60,67,0,2,n,302,1
60,68,1,2,x,276,1
60,69,1,2,x,281,1
60,70,0,2,n,344,1
60,71,1,2,x,270,1
60,72,0,2,n,529,1
60,73,1,2,x,413,1
60,74,1,2,n,307,0
60,75,0,2,n,319,1
60,76,1,2,x,250,1
60,77,0,2,x,133,0
60,78,1,2,x,372,1
60,79,1,2,x,381,1
60,80,0,2,n,304,1
60,81,1,2,x,371,1
60,82,1,2,x,438,1
60,83,0,2,n,411,1
60,84,1,2,x,904,1
60,85,0,2,n,468,1
60,86,1,2,x,376,1
60,87,1,2,x,514,1
60,88,0,2,n,177,1
60,89,1,2,x,414,1
60,90,1,2,x,382,1
60,91,0,2,n,413,1
60,92,1,2,x,393,1
60,93,0,2,n,272,1
60,94,1,2,x,394,1
60,95,1,2,x,688,1
60,96,0,2,n,467,1
60,97,1,2,x,421,1
60,98,0,2,n,527,1
60,99,1,2,x,418,1
60,100,1,2,x,357,1
60,101,0,2,x,311,0
60,102,1,2,x,305,1
60,103,1,2,x,347,1
60,104,0,2,n,335,1
60,105,1,2,x,383,1
60,106,0,2,n,382,1
60,107,1,2,x,343,1
60,108,1,2,x,363,1
60,109,0,2,n,299,1
60,110,1,2,x,282,1
60,111,0,2,n,336,1
60,112,1,2,x,274,1
60,113,1,2,x,312,1
60,114,0,2,n,403,1
60,115,1,2,x,279,1
60,116,1,2,x,336,1
60,117,0,2,n,285,1
60,118,1,2,x,256,1
60,119,0,2,n,404,1
60,120,1,2,x,301,1
60,121,1,2,x,307,1
60,122,0,2,n,284,1
60,123,1,2,x,130,1
60,124,1,2,x,677,1
60,125,0,2,n,436,1
60,126,1,2,x,288,1
60,127,0,2,n,543,1
60,128,1,2,x,369,1
60,129,1,2,x,839,1
60,130,0,2,n,434,1
60,131,1,2,x,215,1
60,132,0,2,n,429,1
60,133,1,2,x,217,1
60,134,1,2,x,243,1
60,135,0,2,n,287,1
60,136,1,2,x,312,1
60,137,1,2,x,410,1
60,138,0,2,n,354,1
60,139,1,2,x,282,1
60,140,0,2,n,471,1
60,141,1,2,x,620,1
60,142,1,2,x,362,1
60,143,0,2,n,184,1
60,144,1,2,x,170,1
60,145,0,2,n,464,1
60,146,1,2,x,259,1
60,147,1,2,x,279,1
60,148,0,2,n,444,1
60,149,1,2,x,389,1
60,150,1,2,x,414,1
60,151,0,2,n,669,1
60,152,1,2,x,492,1
60,153,0,2,n,467,1
60,154,1,2,x,481,1
60,155,1,2,x,544,1
60,156,0,2,n,698,1
60,157,1,2,x,434,1
60,158,1,2,x,377,1
60,159,0,2,n,246,1
60,160,1,2,x,274,1
60,161,0,2,n,357,1
60,162,1,2,x,19,1
60,163,1,2,x,345,1
60,164,0,2,n,413,1
60,165,1,2,x,564,1
60,166,0,2,n,501,1
60,167,1,2,x,411,1
60,168,1,2,n,304,0
60,169,0,2,n,681,1
60,170,1,2,x,391,1
60,171,1,2,x,337,1
60,172,0,2,n,457,1
60,173,1,2,x,341,1
60,174,0,2,n,462,1
60,175,1,2,x,260,1
60,176,1,2,x,95,1
60,177,0,2,n,129,1
60,178,1,2,x,221,1
60,179,1,2,x,348,1
60,180,0,2,n,358,1
60,181,1,2,x,185,1
60,182,0,2,n,281,1
60,183,1,2,x,239,1
60,184,1,2,x,223,1
60,185,0,2,n,134,1
60,186,1,2,x,156,1
60,187,0,2,n,507,1
60,188,1,2,x,286,1
60,189,1,2,x,275,1
60,190,0,2,n,397,1
60,191,1,2,x,125,1
60,192,1,2,x,326,1
60,193,0,2,n,353,1
60,194,1,2,x,139,1
60,195,0,2,n,317,1
60,196,1,2,x,151,1
60,197,1,2,x,280,1
60,198,0,2,n,224,1
60,199,1,2,x,276,1
60,200,0,2,n,634,1
60,201,1,2,x,303,1
60,202,1,2,x,475,1
60,203,0,2,n,460,1
60,204,1,2,n,470,0
60,205,1,2,x,487,1
60,206,0,2,n,9,1
60,207,1,2,x,377,1
60,208,0,2,n,557,1
60,209,1,2,x,404,1
60,210,1,2,x,418,1
60,211,0,2,n,437,1
60,212,1,2,x,386,1
60,213,1,2,x,650,1
60,214,0,2,n,281,1
60,215,1,2,x,468,1
60,216,0,2,n,396,1
60,217,1,2,x,257,1
60,218,1,2,n,231,0
60,219,0,2,n,661,1
60,220,1,2,x,279,1
60,221,0,2,n,751,1
60,222,1,2,x,263,1
60,223,1,2,x,376,1
60,224,0,2,n,148,1
60,225,1,2,x,111,1
60,226,1,2,n,259,0
60,227,0,2,n,303,1
60,228,1,2,x,137,1
60,229,0,2,n,283,1
60,230,1,2,x,18,1
60,231,1,2,x,227,1
60,232,0,2,n,174,1
60,233,1,2,x,287,1
60,1,0,3,n,856,1
60,2,1,3,x,492,1
60,3,1,3,n,877,0
60,4,0,3,n,709,1
60,5,1,3,x,916,1
60,6,1,3,x,384,1
60,7,0,3,n,140,1
60,8,1,3,x,69,1
60,9,0,3,x,113,0
60,10,1,3,x,368,1
60,11,1,3,x,258,1
60,12,0,3,n,135,1
60,13,1,3,x,349,1
60,14,1,3,n,211,0
60,15,0,3,n,336,1
60,16,1,3,x,559,1
60,17,0,3,n,487,1
60,18,1,3,x,498,1
60,19,1,3,x,390,1
60,20,0,3,n,371,1
60,21,1,3,x,495,1
60,22,0,3,n,377,1
60,23,1,3,x,233,1
60,24,1,3,x,244,1
60,25,0,3,n,271,1
60,26,1,3,x,135,1
60,27,1,3,x,349,1
60,28,0,3,n,259,1
60,29,1,3,x,230,1
60,30,0,3,n,547,1
60,31,1,3,x,250,1
60,32,1,3,x,604,1
60,33,0,3,n,470,1
60,34,1,3,x,379,1
60,35,1,3,x,294,1
60,36,0,3,n,240,1
60,37,1,3,x,539,1
60,38,0,3,n,395,1
60,39,1,3,x,159,1
60,40,1,3,x,290,1
60,41,0,3,n,301,1
60,42,1,3,x,16,1
60,43,0,3,n,813,1
60,44,1,3,x,513,1
60,45,1,3,x,452,1
60,46,0,3,n,341,1
60,47,1,3,x,413,1
60,48,1,3,x,445,1
60,49,0,3,n,494,1
60,50,1,3,x,478,1
60,51,0,3,n,493,1
60,52,1,3,x,140,1
60,53,1,3,x,287,1
60,54,0,3,n,113,1
60,55,1,3,x,192,1
60,56,0,3,n,436,1
60,57,1,3,x,350,1
60,58,1,3,x,364,1
60,59,0,3,n,437,1
60,60,1,3,x,556,1
60,61,1,3,x,394,1
60,62,0,3,n,422,1
60,63,1,3,x,54,1
60,64,0,3,n,590,1
60,65,1,3,x,331,1
60,66,1,3,x,362,1
60,67,0,3,n,341,1
60,68,1,3,x,67,1
60,69,1,3,x,356,1
60,70,0,3,n,346,1
60,71,1,3,x,109,1
60,72,0,3,n,535,1
60,73,1,3,x,304,1
60,74,1,3,x,286,1
60,75,0,3,n,39,1
60,76,1,3,x,324,1
60,77,0,3,n,371,1
60,78,1,3,x,1179,1
60,79,1,3,x,606,1
60,80,0,3,n,555,1
60,81,1,3,x,392,1
60,82,1,3,x,501,1
60,83,0,3,n,244,1
60,84,1,3,x,234,1
60,85,0,3,n,339,1
60,86,1,3,x,52,1
60,87,1,3,x,348,1
60,88,0,3,n,316,1
60,89,1,3,x,383,1
60,90,1,3,x,403,1
60,91,0,3,n,493,1
60,92,1,3,x,589,1
60,93,0,3,n,686,1
60,94,1,3,x,704,1
60,95,1,3,n,384,0
60,96,0,3,n,286,1
60,97,1,3,x,475,1
60,98,0,3,n,396,1
60,99,1,3,x,248,1
60,100,1,3,x,389,1
60,101,0,3,n,349,1
60,102,1,3,x,778,1
60,103,1,3,x,372,1
60,104,0,3,n,397,1
60,105,1,3,x,1029,1
60,106,0,3,n,448,1
60,107,1,3,x,605,1
60,108,1,3,n,332,0
60,109,0,3,n,364,1
60,110,1,3,x,93,1
60,111,0,3,n,295,1
60,112,1,3,x,258,1
60,113,1,3,n,166,0
60,114,0,3,n,351,1
60,115,1,3,x,461,1
60,116,1,3,x,357,1
60,117,0,3,n,273,1
60,118,1,3,x,138,1
60,119,0,3,n,319,1
60,120,1,3,x,238,1
60,121,1,3,x,231,1
60,122,0,3,n,415,1
60,123,1,3,x,484,1
60,124,1,3,x,633,1
60,125,0,3,n,277,1
60,126,1,3,x,423,1
60,127,0,3,n,293,1
60,128,1,3,x,190,1
60,129,1,3,x,284,1
60,130,0,3,n,117,1
60,131,1,3,x,393,1
60,132,0,3,n,359,1
60,133,1,3,x,90,1
60,134,1,3,x,421,1
60,135,0,3,n,32,1
60,136,1,3,x,86,1
60,137,1,3,x,513,1
60,138,0,3,n,352,1
60,139,1,3,x,619,1
60,140,0,3,n,342,1
60,141,1,3,x,454,1
60,142,1,3,x,406,1
60,143,0,3,n,397,1
60,144,1,3,x,420,1
60,145,0,3,n,284,1
60,146,1,3,x,346,1
60,147,1,3,x,362,1
60,148,0,3,n,476,1
60,149,1,3,x,275,1
60,150,1,3,x,360,1
60,151,0,3,n,411,1
60,152,1,3,x,582,1
60,153,0,3,n,488,1
60,154,1,3,x,497,1
60,155,1,3,n,300,0
60,156,0,3,n,854,1
60,157,1,3,x,269,1
60,158,1,3,x,328,1
60,159,0,3,n,263,1
60,160,1,3,x,539,1
60,161,0,3,timeout,1204,timeout
60,162,1,3,x,488,1
60,163,1,3,n,331,0
60,164,0,3,n,263,1
60,165,1,3,x,261,1
60,166,0,3,n,245,1
60,167,1,3,x,99,1
60,168,1,3,x,726,1
60,169,0,3,n,240,1
60,170,1,3,x,255,1
60,171,1,3,x,354,1
60,172,0,3,n,182,1
60,173,1,3,x,451,1
60,174,0,3,n,656,1
60,175,1,3,x,470,1
60,176,1,3,x,405,1
60,177,0,3,n,440,1
60,178,1,3,x,444,1
60,179,1,3,x,361,1
60,180,0,3,n,347,1
60,181,1,3,x,360,1
60,182,0,3,n,332,1
60,183,1,3,x,271,1
60,184,1,3,x,404,1
60,185,0,3,n,472,1
60,186,1,3,x,380,1
60,187,0,3,n,49,1
60,188,1,3,x,270,1
60,189,1,3,x,376,1
60,190,0,3,n,547,1
60,191,1,3,x,462,1
60,192,1,3,n,435,0
60,193,0,3,n,766,1
60,194,1,3,x,364,1
60,195,0,3,n,768,1
60,196,1,3,x,361,1
60,197,1,3,x,590,1
60,198,0,3,n,418,1
60,199,1,3,x,350,1
60,200,0,3,n,364,1
60,201,1,3,x,499,1
